title,release,artist_name,duration,artist_familiarity,artist_hotttnesss,year,shs_perf,shs_work♣
19,Mordisco,Emmanuel Horvilleur,196.98893,0.553396555,0.390235149,2007,-1,0♣
19,Draw Attention Themselves,Yves Klein Blue,304.71791,0.610185211,0.443019724,2008,-1,0♣
19,Live In London & Chasing the Dragon,Karma To Burn,241.89342,0.624355576,0.452823537,2009,-1,0♣
19.5,Original Masters 1993-95,Sub Dub,107.10159,0.537671898,0,2001,-1,0♣
20,Penny Century,The Bear Quartet,161.14893,0.52974286,0.412453699,1992,-1,0♣
20,In The Groove,Karma To Burn,218.25261,0.624355576,0.452823537,1999,-1,0♣
20,Live In London & Chasing the Dragon,Karma To Burn,212.13995,0.624355576,0.452823537,1999,-1,0♣
20,1980-82 Collected,Ike Yard,206.88934,0.475307887,0.389981506,2006,-1,0♣
21,King of the kill,Annihilator,265.66485,0.684727703,0.524428336,1994,-1,0♣
21,Weirdo Magnet,Buck 65,206.62812,0.681513586,0.444268701,1996,-1,0♣
21,Shiney on the Inside,David Devant and His Spirit Wife,267.88526,0.449472108,0,1999,-1,0♣
21,Shades Of Black,Eastern Lane,47.46404,0.47977933,0.297515607,2003,-1,0♣
21,The Last Temptation of& The Low Frequency In Stereo,The Low Frequency In Stereo,225.12281,0.59057123,0.42326105,2006,-1,0♣
21,Direction,The Starting Line,149.44608,0.856317427,0.53635118,2007,-1,0♣
22,It's Not Me_ It's You,Lily Allen,185.44281,0.842620465,0.585268988,2009,-1,0♣
22,Striscia La Compilation 2010,Lily Allen,185.83465,0.916058238,0.535408379,2009,-1,0♣
22,It's Not Me_ It's You,Lily Allen,185.25995,0.916058238,0.591270213,2009,-1,0♣
23,Wide Open,Kahvas Jute,231.83628,0.359081993,0.326727972,1993,-1,0♣
23,Empty,God Lives Underwater,243.27791,0.564496972,0.363386415,1995,-1,0♣
23,Largometraje,La Habitacion Roja,231.65342,0.54187931,0.458356683,1999,-1,0♣
23,Wyau / Pyst / Libertino,Datblygu,172.56444,0.42063072,0.335232904,2004,-1,0♣
23,Shocking Pinks,Shocking Pinks,127.52934,0.622538217,0.428598272,2007,-1,0♣
24,Freedom Band,Delinquent Habits,266.78812,0.624040353,0.379773678,2003,-1,0♣
24,Finally Woken,Jem,233.9522,0.829777074,0.539025419,2004,-1,0♣
24,Historiq volume 1,BouchÃ©es Doubles,275.61751,0.498874062,0,2004,-1,0♣
24,Wild Animals,The Pinker Tones,176.48281,0.634746758,0.447140541,2008,-1,0♣
25,Sticks and Stones,Underground Railroad,254.30159,0.529277304,0.180239717,2008,-1,0♣
25,Live In London & Chasing the Dragon,Karma To Burn,278.59546,0.624355576,0.452823537,2009,-1,0♣
25,Vagabond,Spencer Day,242.02404,0.606179909,0.332504953,2009,-1,0♣
26,Live In London & Chasing the Dragon,Karma To Burn,252.3424,0.624355576,0.452823537,2009,-1,0♣
27,A night of electric silence,The Silencers,199.36608,0.521124067,0.328702261,1995,-1,0♣
27,Blackened Sky,Biffy Clyro,207.17669,0.637230649,0.548807941,2000,-1,0♣
27,Folie Ã  Deux,Fall Out Boy,192.05179,0.93796475,0.611862885,2008,-1,0♣
27,Folie Ã  Deux,Fall Out Boy,192.05179,0.93796475,0.566622888,2008,-1,0♣
28,RÃ_o,Aterciopelados,213.89016,0.654188904,0.529467569,2008,-1,0♣
28,Live In London & Chasing the Dragon,Karma To Burn,261.56363,0.624355576,0.452823537,2009,-1,0♣
$29.00 ,Blue Valentine,Tom Waits,495.51628,0.837588741,0.55406159,1978,-1,0♣
29,New Miserable Experience,Gin Blossoms,235.44118,0.71291036,0.557017743,1992,-1,0♣
29,New Miserable Experience,Gin Blossoms,258.82077,0.71291036,0.557017743,1992,-1,0♣
29,29,Ryan Adams,346.04363,0.850945477,0.60709944,2005,-1,0♣
29,Live In London & Chasing the Dragon,Karma To Burn,183.35302,0.624355576,0.452823537,2009,-1,0♣
30,Blessed Be,THE 69  EYES,180.11383,0.809450193,0.591021226,2000,-1,0♣
30,Humansize,Echo Is Your Love,228.67546,0.492489572,0.388611846,2006,-1,0♣
30,Live In London & Chasing the Dragon,Karma To Burn,205.13914,0.624355576,0.452823537,2009,-1,0♣
30,Siempre Fuertes 2,SFDK,253.3873,0.640125006,0.496031917,2009,-1,0♣
31,BalkanBeats Volume 2,Va Fan Fahre,214.33424,0.428456549,0.303561017,2005,-1,0♣
32,Quiver,Wild Strawberries,225.33179,0.514366889,0.356605503,1998,-1,0♣
33,Ostinato,Dominique Dalcan,242.05016,0.480558072,0.348848021,1998,-1,0♣
33,Rodeo massacre,Ulan Bator,251.74159,0.528633127,0.357136307,2005,-1,0♣
33,Knowing,Marco Beltrami,209.3971,0.594832624,0.378649979,2009,-1,0♣
33,Remind Me Where The Light Is,Great Northern,174.81098,0.682280419,0.321956046,2009,-1,0♣
33 1/3,That's The Way Its Meant To Be,The Features,281.41669,0.640880362,0.428506869,2005,-1,0♣
34,Live In London & Chasing the Dragon,Karma To Burn,251.97669,0.624355576,0.452823537,2009,-1,0♣
35,Jota Quest - Rio de Janeiro - 28/01/2005,Jota Quest,908.93016,0.61407644,0.42410172,1998,-1,0♣
$35 ,Pedals,The Aluminum Group,351.32036,0.469402909,0.360991288,1999,-1,0♣
35,Completed 1997-2001,Jeromes Dream,982.64771,0.529677254,0.39254101,2005,-1,0♣
36,Pure Alex de Grassi,Alex de Grassi,284.96934,0.565318454,0.381160523,1983,-1,0♣
36,Steal This Album!,System of a Down,46.34077,0.909957523,0.587916679,1997,-1,0♣
36,Steal This Album!,System of a Down,46.34077,0.909957523,0.620858857,1997,-1,0♣
36,Foreign Land,Christina Rosenvinge,220.05506,0.6212206,0.349533298,2002,-1,0♣
36,Live In London & Chasing the Dragon,Karma To Burn,266.86649,0.624355576,0.452823537,2009,-1,0♣
37 1/2,Six,Soft Machine,411.32363,0.649152853,0.38162573,1973,-1,0♣
39,Rupture - Pyschosis,Coffin Break,169.40363,0.508715007,0.327489284,1990,-1,0♣
39,Stripped,Pretty Maids,198.05995,0.605156884,0.432619275,1993,-1,0♣
39,Bloodflowers,The Cure,438.282,0.81195304,0.578993549,2000,-1,0♣
39,Live In London & Chasing the Dragon,Karma To Burn,333.94893,0.624355576,0.452823537,2009,-1,0♣
39.2,Decenija,Ceca - Svetlana Raznatovic,295.6273,0.548296506,0.415099284,2001,-1,0♣
40,Live From Paris,U2,406.85669,0.843526543,0.750311503,1992,-1,0♣
40,Eulogy For Evolution,Ã“lafur Arnalds,12.30322,0.578514769,0.428693571,2006,-1,0♣
42,Dijous Paella,Dijous Paella,255.97342,0.486176459,0.288218764,2005,-1,0♣
42,Viva La Vida Or Death And All His Friends,Coldplay,237.45261,0.865021512,0.872685964,2008,-1,0♣
42,Viva La Vida - Prospekt's March Edition,Coldplay,237.34812,0.865021512,0.916053228,2008,-1,0♣
42,Viva La Vida - Prospekt's March Edition,Coldplay,237.34812,0.865021512,0.916053228,2008,-1,0♣
43,XX,Mushroomhead,272.29995,0.837729346,0.504924954,1995,-1,0♣
43,Baby Blue,Mary Lou Lord,171.59791,0.604772413,0.357654527,2004,-1,0♣
43,We Used to Think the Freeway Sounded Like a River,Richmond Fontaine,213.26322,0.623949842,0.433398029,2009,-1,0♣
44,Trapped In,Division of Laura Lee,166.47791,0.586996696,0.429936799,2003,-1,0♣
45,Black And White Town,Doves,257.51465,0.712005953,0.540418294,2005,-1,0♣
46,46,Oscar Mulero,394.73587,0.408384086,0.345114837,2007,-1,0♣
46,Implant EP,Oscar Mulero,300.2771,0.408384086,0.345114837,2007,-1,0♣
46,46,Oscar Mulero,343.66649,0.408384086,0.345114837,2007,-1,0♣
47,Diary,Sunny Day Real Estate,274.33751,0.698522663,0.459940536,1994,-1,0♣
47,Happenstance,touchingGrace,241.55383,0.340666053,0.266638379,2004,-1,0♣
47,Not Without A Fight,New Found Glory,171.54567,0.89185378,0.548228209,2009,-1,0♣
47.6,Tribute,Onra_ Quetzal,128.67873,0.485606674,0.410995365,2006,-1,0♣
48,Diary,Sunny Day Real Estate,285.3873,0.698522663,0.459940536,1994,-1,0♣
50,Zug Um Zug,Klaus Lage,245.49832,0.46212005,0.374656716,2007,-1,0♣
51.3,The Lilac Time,Pelle Carlberg,269.47873,0.640720629,0.413296282,2008,-1,0♣
52,Schizophonic!,Combustible Edison,193.69751,0.569515275,0.386746067,1996,-1,0♣
52,Up The Dosage!,Non Compos Mentis,53.89016,0.377138228,0,1999,-1,0♣
54,Porn Again,Smut Peddlers,199.49669,0.613867472,0.361034556,2001,-1,0♣
54,Dancehall Places,Mint Royale,281.7824,0.656742426,0.437641041,2002,-1,0♣
55,Weirdo Magnet,Buck 65,130.08934,0.681513586,0.444268701,1996,-1,0♣
55,KÃ_rlek & Politik,Mikael Wiehe,306.05016,0.473647552,0.368245952,2004,-1,0♣
56,Air,Air,468.6624,0.783034165,0.521806051,1971,-1,0♣
56,Nongo Village,Mory KantÃ©,251.24526,0.540830324,0.352414419,1994,-1,0♣
56,Royal Astronomy,Âµ-ziq,227.83955,0.606728724,0.384831386,1999,-1,0♣
56,Ali & Toumani,Ali Farka TourÃ©_ Toumani DiabatÃ©,416.60036,0.558712934,0.305128557,2010,-1,0♣
59,The Buried,lynch.,113.05751,0.64380956,0.393273918,2005,-1,0♣
59,Kicks,1990s,231.33995,0.66065169,0.381462139,2009,-1,0♣
61,The Kissaway Trail,The Kissaway Trail,265.7171,0.610688898,0.444061621,2007,-1,0♣
63,Aman Iman: Water Is Life,Tinariwen,253.67465,0.64783484,0.472451772,2007,-1,0♣
65,The Best Of The Rykodisc Years,Josh Rouse And Kurt Wagner,208.45669,0.315034259,0.288911113,1999,-1,0♣
65,Rode Hard and Put Away Wet,Diesel Boy,136.6722,0.567814264,0.376688631,2001,-1,0♣
65,Something Grand - Album One,Shrimp Boat,136.54159,0.361317329,0.356286085,2004,-1,0♣
66,1965,The Afghan Whigs,203.10159,0.641884057,0.404189331,1998,-1,0♣
66,The Nothings Of The North,Ametsub,219.53261,0.543846795,0.416578381,2009,-1,0♣
67,Thru The Haze,Jaz Klash,333.37424,0.499079736,0.331328786,1997,-1,0♣
68,Vicentico,Vicentico,234.37016,0.61979416,0.463833344,2002,-1,0♣
68,Until The Shaking Stops - A Salute To Jawbox,Pilot to Gunner,206.28853,0.531926041,0.331390686,2004,-1,0♣
68,Dreamer,Haste The Day,206.23628,0.739424392,0.633565793,2008,-1,0♣
73,Colours,Adam F,88.92036,0.674828714,0.473712799,1997,-1,0♣
80,False Starts,Alexandroid,183.19628,0.426016452,0.333879179,2003,-1,0♣
80,Fear and Lothian,The wee djs,155.61098,0.438044311,0.291835431,2006,-1,0♣
80.81,80.81,The Right Ons,40.202,0.558116739,0.474893689,2007,-1,0♣
83,Primeln und Elefanten,Keimzeit,176.97914,0.57020105,0.408021643,1995,-1,0♣
83,Hip hop 101,83,234.23955,0.62778108,0.13730658,2001,-1,0♣
87,Hopeless Romantic,Bouncing Souls,207.56853,0.71555111,0.469057798,1999,-1,0♣
88,The Early Tapes / Level 42,Level 42,319.89506,0.649998791,0.434426484,1980,-1,0♣
88,L'amour fou,Anna Domino,300.93016,0.446642001,0.314048651,1988,-1,0♣
88,Are You Earthed? (Bonus Tracks),Appliance,321.17506,0.439177438,0.326743977,2003,-1,0♣
88,Chuck,Sum 41,280.00608,0.832155022,0.605359833,2004,-1,0♣
88,The Bake Sale,The Cool Kids,226.84689,0.790012432,0.562765828,2007,-1,0♣
89,Majke Unplugged CD 1,Majke,301.7922,0.534478993,0.428097455,2008,-1,0♣
90,Medical History,Cyantific,406.67383,0.610172939,0.36698233,2003,-1,0♣
92,4AM Friday,Avail,101.14567,0.6554291,0.445779051,1996,-1,0♣
92,Hurts Like Hell,The Perishers,286.61506,0.710442474,0.490651541,2004,-1,0♣
94,94,Rohff,362.08281,0.660215772,0.440409997,2004,-1,0♣
95,Blackface,Shai,203.38893,0.657823757,0.420958745,1995,-1,0♣
95,The Berzerker,The Berzerker,234.47465,0.668370612,0.45755391,2000,-1,0♣
96,Reality Checkpoint,Logistics,342.09914,0.629539442,0.432441573,2008,-1,0♣
98.6,Grandes Ã‰xitos,Los ÃÅngeles,192.15628,0.502249759,0.338792309,1967,-1,0♣
99,ABSOLUTELY LIVE,Toto,181.83791,0.741005273,0.570107083,1979,-1,0♣
99,How to Make Enemies and Irritate People,Screeching Weasel,135.94077,0.751881524,0.440145262,1993,-1,0♣
99,Psycho Magnet,London After Midnight,190.4322,0.692778501,0.436783184,2003,-1,0♣
99,Confidence and Consequence,Too Pure To Die,166.39955,0.607657828,0.397024199,2006,-1,0♣
99,One Day Son_ This Will All Be Yours,Fightstar,245.57669,0.769888285,0.456416919,2007,-1,0♣
99,1980,Torsten Goods,277.39383,0.488951951,0,2009,-1,0♣
99 1/2,With A Little Help From My Friends,Steve Cropper,200.28036,0.468436381,0.30971146,1971,-1,0♣
99 1/2,Wild Cherry,Wild Cherry,180.00934,0.640991123,0.431602945,1976,-1,0♣
99 1/2,Make A Difference,Colonel Abrams,412.42077,0.522983075,0.369570695,1996,-1,0♣
99.9,Hard House Anthems,Organ Donors,550.5824,0.467235916,0.405498403,2002,-1,0♣
99.9,MASIF HARD DANCE ICONS 003: LISA LASHES,Organ Donors,337.34485,0.467235916,0.405498403,2002,-1,0♣
100,A Song About a Girls,Zita Swoon,154.3571,0.587516287,0.444714388,2004,-1,0♣
100,Aqualoop 100 E.P. Part 1,Van Der Karsten,339.06893,0.450341302,0.347060326,2006,-1,0♣
100,FejetlensÃ©g,Akela,269.84444,0.495206329,0.354974605,2006,-1,0♣
101,Desetka,Hladno Pivo,137.63873,0.605526883,0.379828458,1997,-1,0♣
101,Cult Of Luna,Cult Of Luna,102.84363,0.690960179,0.491937818,2001,-1,0♣
101,101,Albert Hammond Jr.,202.84036,0.573550714,0.505604785,2006,-1,0♣
101,Yours To Keep,Albert Hammond Jr.,209.21424,0.573550714,0.505604785,2006,-1,0♣
103,Higher Than The Stars,The Pains Of Being Pure At Heart,120.89424,0.704574101,0.442582214,2009,-1,0♣
103,Rough Trade Shops - Indiepop '09,The Pains Of Being Pure At Heart,121.80853,0.704574101,0.442582214,2009,-1,0♣
105,Milk & Honey,Aromabar,264.25424,0.640647914,0.395991387,2001,-1,0♣
105,Get The Picture,Smash Mouth,211.1473,0.8185027,0.517814388,2003,-1,0♣
107,Captain My Captain,Team Dresch,245.75955,0.514013628,0.356228391,1996,-1,0♣
107,Losing Streak,Less Than Jake,118.38649,0.843322339,0.554564302,1996,-1,0♣
109,Destroyer Of Worlds,bathory,215.35302,0.700397791,0.514950292,2001,-1,0♣
111,Insanity,DARKANE,98.06322,0.642698442,0.504894604,2001,-1,0♣
111,Lemodie,Ochre,468.50567,0.38099136,0.46149775,2006,-1,0♣
115,Vamos Que Nos Vamos - Extras,Muchachito Bombo Infierno,208.27383,0.633578801,0.447486964,2005,-1,0♣
121,The Best Of The Solo Recordings 1990-1997,Robert Forster,208.97914,0.490322168,0.368798045,1993,-1,0♣
121,Calling From a Country Phone,Robert Forster,208.66567,0.490322168,0.368798045,1993,-1,0♣
123,7th Avenue,KJ-52,241.73669,0.669677378,0.543252305,2000,-1,0♣
124,Modus Operandi,Photek,421.19791,0.645426499,0.438779161,1997,-1,0♣
124,Los Planetas Contra La Ley De La Gravedad,Los Planetas,246.09914,0.6507748,0.439130582,2004,-1,0♣
125,The Carnivorous Lunar Activities of Lupine Howl,Lupine Howl,311.87546,0.407103381,0,2000,-1,0♣
125,Escape From Cape Coma,Twisted Method,181.52444,0.50279401,0.343584775,2003,-1,0♣
125,The World Is Saved,Stina Nordenstam,220.52526,0.660201919,0.398195139,2004,-1,0♣
129,The Collection,Split Enz,177.6322,0.583478447,0.431151073,1991,-1,0♣
136,Midival Times,Midival Punditz,397.47873,0.611259352,0.410541472,2005,-1,0♣
137,3000 Days,The Pineapple Thief,302.23628,0.587466437,0.485198263,2002,-1,0♣
140,BIGGER,Slavic Soul Party!,308.03546,0.49996229,0.408235502,2005,-1,0♣
141,Une petite pause,Pascal Sangla,289.2273,0.464481282,0,2010,-1,0♣
143,Aijuswanaseing,Musiq,297.84771,0.841570223,0.454161114,2000,-1,0♣
144,The World According To Gob,Gob,195.70893,0.651045661,0.401723686,2001,-1,0♣
145,When Your Heart Stops Beating,44,218.09587,0.795450335,0.554948353,2006,-1,0♣
151,Felix Da Housecat: Milan,Armando,359.81016,0.311304875,0.400445025,1988,-1,0♣
151,151,Armando,430.49751,0.519030765,0.400445025,1988,-1,0♣
151,151,Armando,352.28689,0.519030765,0.400445025,1988,-1,0♣
151,X.O. Experience,Tha Liks featuring Xzibit,224.15628,0.536655656,0,2001,-1,0♣
155,When Your Heart Stops Beating,44,209.50159,0.795450335,0.554948353,2006,-1,0♣
155,Die! Die! Die! (UK Edition),Die! Die! Die!,220.73424,0.616593572,0.495831815,2006,-1,0♣
156,Frengers: Not Quite Friends But Not Quite Strangers,Mew,293.74649,0.806534045,0.520623712,2000,-1,0♣
162,The Public Execution of Mister Personality / Quasi Day Room: Live at the Moore Theatre,Hamster Theatre,263.81016,0.483446269,0.333206277,2006,-1,0♣
170,Exitos,Electric Company,409.93914,0.443347216,0.326806831,2000,-1,0♣
170,Ompa Til Du DÃ¸r,Kaizers Orchestra,252.99546,0.642870713,0.463391452,2001,-1,0♣
170,250 PROSENT,Kaizers Orchestra,323.71156,0.642870713,0.463391452,2001,-1,0♣
170,Live At Vega,Kaizers Orchestra,383.86893,0.642870713,0.463391452,2001,-1,0♣
175,How It Goes,Big D and The Kids Table,271.0722,0.704052824,0.414839003,2004,-1,0♣
180,Reborn,Living Sacrifice,295.31383,0.659426094,0.539951301,1997,-1,0♣
190,Ist der Ruf erst ruiniert....,Tic Tac Toe,233.69098,0.563877883,0.431693905,2000,-1,0♣
200,OOIOO,OOIOO,111.82975,0.601622828,0.389425911,1997,-1,0♣
200,Decent Work For Decent Pay,Diplo,147.722,0.647617029,0.499304412,2009,-1,0♣
206,Flights Of Fancy - Trio Fascination Edition Two,Joe Lovano,393.82159,0.555708868,0.386194496,2000,-1,0♣
206,Punk Life,Whole Wheat Bread,150.22975,0.658692602,0.384207299,2006,-1,0♣
213,Divine Intervention,Slayer,291.81342,0.801517165,0.607214004,1994,-1,0♣
214,Greatest Hits,Rivermaya,284.682,0.526107675,0.398823936,1994,-1,0♣
214,Greatest Hits,Rivermaya,273.18812,0.526107675,0.398823936,1994,-1,0♣
221,Spun,keller williams,230.39955,0.709323334,0.450977269,1998,-1,0♣
221,ND.TEN 'A Decade Of Nu Directions',Hobzee and Zyon Base,367.20281,0.085194198,0.287556753,2009,-1,0♣
222,Journey To The Center Of The Bowl,Hilt,153.99138,0.43768629,0.379671839,1991,-1,0♣
222,Memory Almost Full,Paul McCartney,218.30485,0.765288151,0.57942824,2007,-1,0♣
222,Neutralized,Ram Zet,298.94485,0.517115611,0.407817694,2009,-1,0♣
241,Turn The Radio Off,Reel Big Fish,160.13016,0.784143965,0.553168864,1996,-1,0♣
245,Outward Bound,Eric Dolphy,489.19465,0.715843499,0.452549597,1997,-1,0♣
245,Outward Bound,Eric Dolphy,408.16281,0.715843499,0.453544102,1997,-1,0♣
252,Trax Classix,Joey Beltram,173.94893,0.657426525,0.425163214,1993,-1,0♣
252,Joey Beltram,Joey Beltram,174.00118,0.657426525,0.425163214,1993,-1,0♣
253,All Night Cinema,Just Jack,238.62812,0.689246128,0.445344491,2009,-1,0♣
254,Everybody Loves A Scene,New Rhodes,258.16771,0.522562315,0.35611358,2009,-1,0♣
256,Brain Kitchen,Raoul Sinier,82.65098,0.500446855,0.344404088,2008,-1,0♣
260,IRONMAN,Ghost Face Killah,166.89587,0.794503537,0.61541741,1996,-1,0♣
260,Ironman,Ghostface Killah featuring Raekwon,166.84363,0.794503537,0.61541741,1996,-1,0♣
274,The sixteen men of tain,Allan Holdsworth,462.36689,0.492748785,0.439553487,2000,-1,0♣
292,Purpurea,Qntal,286.35383,0.630914252,0.409878786,2006,-1,0♣
$300 ,El Oso,Soul Coughing,187.89832,0.645911942,0.424362916,1998,-1,0♣
303,Kollected - The Best Of Kula Shaker,Kula Shaker,188.76036,0.71953448,0.456780472,1996,-1,0♣
303,Colfax Satisfaction,P-Nuckle,238.41914,0.607774478,0.382846023,2003,-1,0♣
308,Malibooz Rule!,The Malibooz,131.99628,0.351365567,0.264458202,1985,-1,0♣
308,Mainlanders,Ricaine,242.78159,0.424827802,0.287016541,1996,-1,0♣
313,Get Some,Snot,145.3971,0.637034614,0.395410295,1997,-1,0♣
314,Journey To The Center Of The Bowl,Hilt,205.16526,0.43768629,0.379671839,1991,-1,0♣
317,A cara o cruz,Angeles del Infierno,236.19873,0.546128805,0.281524089,1993,-1,0♣
320,XOXOXOXOXO,Project Jenny_ Project Jan,193.04444,0.560093915,0.350147937,2007,-1,0♣
321,Humanity - Hour I,Scorpions,233.19465,0.827383541,0.553468021,2007,-1,0♣
321,Fragile Future,Hawthorne Heights,220.21179,0.807168389,0.502400538,2008,-1,0♣
323,Chixdiggit Ii,Chixdiggit!,75.51955,0.615172267,0.374233908,1996,-1,0♣
332,Supervielle:  Bajofodo Tango Club Presents...,Supervielle,263.83628,0.577698472,0.416446044,2004,-1,0♣
333,Labyrinthes,Malajube,300.2771,0.635449871,0.456585966,2009,-1,0♣
341,A Stolen Honda Vision,Agent Blue,207.75138,0.523143234,0.326291946,2006,-1,0♣
350,Mirrors,Jacek Sienkiewicz,303.15057,0.518322682,0.411000769,2007,-1,0♣
357,Cam'ron...Harlem's Greatest,Cam'Ron,206.65424,0.858270678,0.515325301,1998,-1,0♣
357,Til My Casket Drops,C-Bo,245.39383,0.613476779,0.432089062,1998,-1,0♣
357,Fertile,KK NULL,244.71465,0.516442467,0.326423867,2007,-1,0♣
359,Fertile,KK NULL,239.69914,0.516442467,0.326423867,2007,-1,0♣
360,About Time,Five Fingers of Funk,293.3024,0.383073612,0,1998,-1,0♣
360,CB Funk,Coogans Bluff,83.87873,0.501651937,0.386917908,2007,-1,0♣
365,Precollection,Lilys,174.18404,0.595870296,0.368070167,2003,-1,0♣
365,Riding Out The Storm,Liv Marit Wedvik,241.91955,0.320010763,0.214996469,2006,-1,0♣
368,Kings & Queens,Jamie T,282.77506,0.78128686,0.504046372,2009,-1,0♣
392,Inside Man,Terence Blanchard,99.18649,0.530103089,0.425022367,2006,-1,0♣
401,Balanced On A Pin,Greg MacPherson,205.47873,0.547386252,0.360072945,1999,-1,0♣
404,The Very Best Of Ram Jam,Ram Jam,223.89506,0.669585864,0.440972241,1977,-1,0♣
405,Live In Brussels,Steve Wynn & The Dragon Bridge Orchestra,308.61016,0.505521299,0.468809438,1992,-1,0♣
405,Dazzling Display,Steve Wynn,273.99791,0.505521301,0.468809438,1992,-1,0♣
407,Amaia Montero,Amaia Montero,203.62404,0.624943465,0.449269378,2008,-1,0♣
414,414 / Alive,N2O vs Cell X,480.49587,0.310395011,0.213781608,2008,-1,0♣
414,Trancemaster 6001,N20_ Cell X,422.55628,0.310395011,0.213781608,2008,-1,0♣
415,Fertile,KK NULL,256.522,0.516442467,0.326423867,2007,-1,0♣
418,Satanic Grimoire,Satan's Host,358.66077,0.504300516,0.379902866,2006,-1,0♣
418,Fertile,KK NULL,258.29832,0.516442467,0.326423867,2007,-1,0♣
420,Supercharged,FÃ_xa,184.78975,0.44272397,0.295213356,2002,-1,0♣
421,Re-Invention,Too Rude,265.79546,0.523925254,0.342519424,2003,-1,0♣
430,Fear and Lothian,The wee djs,349.17832,0.438044311,0.291835431,2006,-1,0♣
435,Drain,Sometime Sunday,196.5971,0.416679142,0.163985757,1995,-1,0♣
444,The Resurrectionists / Night Raider,Crippled Black Phoenix,349.41342,0.629281364,0.448446456,2009,-1,0♣
450,Trance Deluxe 2010_ Vol. 3 (30 Tunes Exclusively Selected),Sebastian Brandt,505.5473,0.518393458,0.382008688,2010,-1,0♣
455,Total Destruction,Unsane,151.48363,0.586508869,0.387664119,1994,-1,0♣
500,500,Bertine Zetlitz,203.72853,0.538401963,0.379278435,2006,-1,0♣
500,Fertile,KK NULL,307.82649,0.516442467,0.326423867,2007,-1,0♣
501,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,Edmond Leung,219.71546,0.43331739,0.349886289,2007,-1,0♣
502,Panzer Division,Marduk,192.15628,0.643053963,0.551522359,1999,-1,0♣
505,Favourite Worst Nightmare,Arctic Monkeys,253.59628,0.81659671,0.553661233,2007,-1,0♣
512,The Jim Jones Revue,The Jim Jones Revue,183.19628,0.620539471,0.449430688,2008,-1,0♣
534,534,Memphis Bleek,162.11546,0.700452984,0.410395001,2005,-1,0♣
539,Year of Desolation,Year of Desolation,188.21179,0.550458405,0.287602557,2007,-1,0♣
586,Power_ Corruption And Lies,New Order,451.26485,0.720711058,0.522047955,2002,-1,0♣
594,The Miracle of Sound in Motion,Steel Pole Bath Tub,246.67383,0.472434629,0.131536038,1993,-1,0♣
626,The Dream,Open Hand,261.25016,0.614887588,0.377828215,2003,-1,0♣
644,Fertile,KK NULL,348.05506,0.516442467,0.326423867,2007,-1,0♣
665,Ultramega OK,Soundgarden,97.35791,0.806359343,0.545789126,1988,-1,0♣
666,Lo Mejor De Los ÃÅngeles Del Infierno,ÃÅngeles del Infierno,224.28689,0.546128805,0.281524089,1989,-1,0♣
666,Ec8or,Ec8or,112.40444,0.50407567,0.33457736,1995,-1,0♣
666,Evil Never Dies,Toxic Holocaust,127.7122,0.71004638,0.498205259,2003,-1,0♣
666,The Thin Mercury Sound,Caviar,226.63791,0.531759899,0.342219237,2004,-1,0♣
666,Motclub 903 Fa Yuan Di Du Le Le Edmond Leung Yin Yue Hui,Edmond Leung,226.53342,0.43331739,0.349886289,2007,-1,0♣
667,Ultramega OK,Soundgarden,64.36526,0.624036376,0.545789126,1988,-1,0♣
672,The Dresden Dolls,The Dresden Dolls,84.84526,0.752759501,0.538525283,2003,-1,0♣
681,Volume III,Kamchatka,168.64608,0.52034886,0.42286868,2009,-1,0♣
707,Retrospective,Rosanne Cash,214.43873,0.638384205,0.513897736,1995,-1,0♣
707,King's Record Shop,Rosanne Cash,218.72281,0.638384205,0.513897736,1995,-1,0♣
707,Trippin' the Whole Colourful World !,The Shake,29.70077,0.531221244,0.266644602,2007,-1,0♣
710,Cut Open,Dwayne Sodahberk,165.51138,0.483431021,0.332987018,2006,-1,0♣
713,For The Bleeders,Vision of Disorder,195.082,0.596389104,0.398004133,1999,-1,0♣
714,Front Page News,Wishbone Ash,202.97098,0.656700158,0.476213226,1977,-1,0♣
722,Compressor,Terminal Sound System,390.66077,0.441055623,0.367692706,2007,-1,0♣
727,Cry Like A Baby,The Box Tops,136.22812,0.630630038,0.417499645,1968,-1,0♣
746,Jaula de Grillos,Jaula de Grillos,257.98485,0.57786879,0.406379814,2007,-1,0♣
777,Danzig II-Lucifuge,Danzig,339.04281,0.709500106,0.549475737,1989,-1,0♣
777,Strange Cargo II,William Orbit,227.47383,0.674970293,0.424953084,1991,-1,0♣
777,LP5,Autechre,349.85751,0.737052306,0.450595416,1998,-1,0♣
777,Sketches,Nautilis,202.57914,0.518630714,0.360058679,2002,-1,0♣
777,The Concrete Gospel,Chief Kamachi,288.88771,0.577032664,0.398593689,2006,-1,0♣
777,Tanisma Bitti,Hayko Cepkin,246.83057,0.553159949,0.453810349,2007,-1,0♣
800,Saliva,Saliva,349.3873,0.860849895,0.555047256,1997,-1,0♣
800,800,Mercan Dede,463.04608,0.634406688,0.457782882,2007,-1,0♣
886,Fiona AVEP,Fiona Sit,194.79465,0.439628577,0.355619967,2007,-1,0♣
888,Sketches,Nautilis,212.21832,0.518630714,0.360058679,2002,-1,0♣
